CustomerID,Recency,Frequency,Monetary,Churn,Cluster,Segment,Churn_Probability
16808.0,98,2,288.42,1,2,Lost,0.4064383371808995
16809.0,22,5,914.69,0,1,Loyal Customers,0.15105969349061094
16810.0,191,1,309.54,1,2,Lost,0.5171946718546943
16811.0,4,2,547.07,0,0,New Customers,0.40598051172738286
16812.0,360,1,479.35,1,2,Lost,0.5168834982148678
16813.0,7,10,1692.98,0,1,Loyal Customers,0.01851703253373761
16814.0,13,21,6509.1,0,4,Champions,0.00013232951449891958
16816.0,102,4,417.06,1,3,At Risk,0.21840385494639136
16817.0,2,9,1604.75,0,1,Loyal Customers,0.028691129496897585
16818.0,10,11,3349.57,0,1,Loyal Customers,0.011771877259411602
16820.0,95,1,497.61,1,2,Lost,0.5168500363233959
16823.0,226,1,358.38,1,2,Lost,0.5171051748263111
16824.0,15,2,460.64,0,0,New Customers,0.4061334796854607
16825.0,38,2,775.1800000000001,0,3,At Risk,0.4055768793940182
16826.0,50,1,341.7,0,0,New Customers,0.5171357402741789
16828.0,92,2,128.5,1,2,Lost,0.4067214862384378
16829.0,156,1,197.22,1,2,Lost,0.5174004888356625
16830.0,38,1,325.91,0,0,New Customers,0.517164674713704
16832.0,183,3,199.15,1,2,Lost,0.3045500796028602
16833.0,0,4,1106.53,0,1,Loyal Customers,0.21754138689234806
16834.0,227,1,413.46,1,2,Lost,0.517004241971832
16835.0,127,2,180.85,1,2,Lost,0.40662879022728043
16836.0,39,2,251.87,0,0,New Customers,0.4065030459260916
16837.0,30,11,3170.98,0,1,Loyal Customers,0.011787133312002797
16838.0,196,2,588.85,1,3,At Risk,0.4059065740191236
16839.0,8,34,16594.35,0,4,Champions,3.6484272291560334e-07
16841.0,36,6,1869.82,0,1,Loyal Customers,0.1014703877930662
16842.0,100,3,1264.19,1,3,At Risk,0.3028972443514378
16843.0,42,16,10196.57,0,4,Champions,0.0012065355417195845
16846.0,49,1,214.32,0,2,Lost,0.517369154898908
16847.0,42,1,193.44,0,0,New Customers,0.5174074152663809
16848.0,52,1,281.42,0,2,Lost,0.5172461999467709
16849.0,186,1,124.57,1,2,Lost,0.5175336107284068
16850.0,333,1,332.41,1,2,Lost,0.5171527637803913
16851.0,3,3,342.45,0,0,New Customers,0.3043273973184429
16852.0,9,2,144.91000000000003,0,0,New Customers,0.4066924283782257
16855.0,23,2,328.4,0,0,New Customers,0.40636755962424126
16856.0,14,1,35.400000000000006,0,0,New Customers,0.5176970000178449
16858.0,368,1,375.69000000000005,1,2,Lost,0.5170734547927407
16859.0,144,2,747.81,1,3,At Risk,0.4056253028862797
16861.0,59,2,173.76,0,2,Lost,0.4066413440829692
16863.0,30,2,502.8,0,0,New Customers,0.406058860618749
16866.0,140,3,207.73999999999998,1,2,Lost,0.3045367285171473
16869.0,22,4,825.42,0,1,Loyal Customers,0.21789273428341607
16871.0,21,6,2812.34,0,1,Loyal Customers,0.10084150563159157
16872.0,76,3,680.02,0,3,At Risk,0.3038031897318325
16873.0,4,6,7123.62,0,1,Loyal Customers,0.09800880926646749
16875.0,66,5,2095.53,0,3,At Risk,0.14995177688031633
16877.0,11,6,853.72,0,1,Loyal Customers,0.10215225977065755
16878.0,83,1,13.3,0,2,Lost,0.5177374940319577
16880.0,30,7,1519.08,0,1,Loyal Customers,0.0674781680694202
16881.0,66,1,432.0,0,2,Lost,0.5169702675285567
16882.0,66,3,705.12,0,3,At Risk,0.3037642326357644
16883.0,186,2,276.73,1,2,Lost,0.40645903300370784
16884.0,37,2,429.84000000000003,0,0,New Customers,0.40618799540582545
16885.0,14,3,471.51,0,0,New Customers,0.30412692182293277
16887.0,34,1,194.88,0,0,New Customers,0.5174047766268958
16889.0,194,3,1578.67,1,3,At Risk,0.3024101740518077
16891.0,1,5,809.7,0,1,Loyal Customers,0.15115852481908312
16892.0,0,5,525.54,0,1,Loyal Customers,0.15142628269348277
16893.0,366,1,145.93,1,2,Lost,0.5174944715002574
16895.0,64,1,219.14,0,2,Lost,0.5173603227353224
16897.0,298,2,289.78,1,2,Lost,0.4064359294762936
16898.0,25,3,508.81,0,0,New Customers,0.30406899567644885
16899.0,7,6,1281.56,0,1,Loyal Customers,0.10186465654788678
16900.0,16,3,887.11,0,0,New Customers,0.30348185466403027
16902.0,115,1,1706.88,1,3,At Risk,0.5146336979407944
16903.0,28,1,373.24,0,0,New Customers,0.5170779443494733
16904.0,3,16,3754.27,0,4,Champions,0.0012648722585069537
16905.0,4,7,3102.43,0,1,Loyal Customers,0.06675068746634813
16906.0,81,4,579.77,0,3,At Risk,0.21820009674769347
16907.0,28,5,981.65,0,1,Loyal Customers,0.15099668908451896
16909.0,71,1,379.14,0,2,Lost,0.5170671327591991
16910.0,3,8,1510.06,0,1,Loyal Customers,0.044205574654081224
16912.0,28,11,2575.38,0,1,Loyal Customers,0.011838153799770506
16913.0,289,1,113.44,1,2,Lost,0.5175540048196454
16914.0,35,1,208.46,0,0,New Customers,0.5173798927429231
16915.0,8,6,621.6800000000001,0,1,Loyal Customers,0.10230854284039292
16916.0,23,2,576.26,0,0,New Customers,0.4059288539853997
16917.0,276,1,391.52,1,2,Lost,0.5170444466924248
16918.0,49,6,1068.82,0,3,At Risk,0.10200757509599867
16919.0,155,11,2596.45,1,1,Loyal Customers,0.011836345176948156
16921.0,60,1,169.79,0,2,Lost,0.5174507511161437
16923.0,11,19,7247.61,0,4,Champions,0.000322152529305796
16924.0,20,3,846.75,0,0,New Customers,0.3035444649647224
16926.0,370,1,230.25,1,2,Lost,0.5173399647401914
16927.0,115,3,543.05,1,3,At Risk,0.3040158271174304
16928.0,79,17,2847.6,0,1,Loyal Customers,0.0008141637024281772
16929.0,3,7,1295.39,0,1,Loyal Customers,0.06758153495104383
16930.0,25,3,380.55,0,0,New Customers,0.3042682069071705
16931.0,4,21,4604.22,0,4,Champions,0.00013419207014930113
16932.0,52,1,161.94,0,2,Lost,0.5174651352619833
16933.0,0,2,563.23,0,0,New Customers,0.4059519130080458
16934.0,54,2,950.9300000000001,0,3,At Risk,0.4052659831589613
16936.0,25,1,262.68,0,0,New Customers,0.5172805395883291
16938.0,8,4,2736.38,0,1,Loyal Customers,0.2155123721398818
16940.0,51,3,3049.88,0,3,At Risk,0.30013745521610485
16942.0,12,9,1920.59,0,1,Loyal Customers,0.028626608366099114
16943.0,211,3,816.73,1,3,At Risk,0.3035910395918655
16945.0,21,19,4345.5,0,4,Champions,0.00032908470325984114
16947.0,235,1,406.48,1,2,Lost,0.5170170327409366
16948.0,138,3,435.02,1,3,At Risk,0.3041835960666867
16949.0,3,6,1286.27,0,1,Loyal Customers,0.10186149438355935
16950.0,56,3,1178.56,0,3,At Risk,0.3030299459142593
16951.0,134,3,1277.75,1,3,At Risk,0.3028762333145607
16952.0,108,2,167.61,1,2,Lost,0.40665223363343705
16953.0,29,1,20.8,0,2,Lost,0.5177237517455655
16954.0,0,9,2085.08,0,4,Champions,0.02859306144261946
16955.0,184,4,518.67,1,3,At Risk,0.2182765948786034
16956.0,17,1,308.74,0,0,New Customers,0.5171961378083185
16957.0,238,2,416.64,1,2,Lost,0.40621135999378744
16959.0,86,1,117.35000000000001,0,2,Lost,0.5175468403252503
16960.0,38,3,507.05,0,3,At Risk,0.30407172878124084
16961.0,115,1,234.17,1,2,Lost,0.5173327817074659
16963.0,186,1,110.55000000000001,1,2,Lost,0.5175593003108641
16965.0,226,1,201.19,1,2,Lost,0.5173932142438199
16966.0,7,7,2154.97,0,1,Loyal Customers,0.06718512461692205
16967.0,188,1,319.02,1,2,Lost,0.5171773002817204
16968.0,3,2,439.43,0,0,New Customers,0.40617102094497776
16969.0,38,3,650.41,0,3,At Risk,0.30384915030873816
16971.0,37,1,357.21,0,0,New Customers,0.5171073188097449
16976.0,266,1,251.51999999999998,1,2,Lost,0.5173009893720585
16978.0,77,1,344.33,0,2,Lost,0.5171309209105119
16979.0,3,6,1852.0,0,1,Loyal Customers,0.10148231136126316
16980.0,254,2,1078.96,1,3,At Risk,0.40503954991757257
16982.0,60,1,384.06,0,2,Lost,0.5170581169801759
16983.0,12,7,1931.25,0,1,Loyal Customers,0.06728808880626039
16984.0,87,2,4481.35,0,3,At Risk,0.39903717921127546
16985.0,16,10,5464.12,0,1,Loyal Customers,0.018020720255637553
16986.0,29,2,1873.2,0,3,At Risk,0.40363576703477066
16987.0,2,7,1625.05,0,1,Loyal Customers,0.06742925067181214
16988.0,4,1,126.12,0,0,New Customers,0.5175307705762943
16989.0,6,6,1133.25,0,1,Loyal Customers,0.10196427232428266
16990.0,218,1,179.0,1,2,Lost,0.5174338749030738
16992.0,10,5,1614.31,0,1,Loyal Customers,0.15040246880850222
16996.0,29,6,1456.96,0,1,Loyal Customers,0.10174695652980349
16997.0,287,3,702.0,1,3,At Risk,0.30376907495818656
16998.0,149,4,295.0,1,3,At Risk,0.21855679801332073
16999.0,22,2,484.82,0,0,New Customers,0.4060906829257611
17001.0,0,11,3989.57,0,4,Champions,0.011717365324255874
17002.0,85,3,1493.73,0,3,At Risk,0.30254168637904905
17004.0,45,2,1412.94,0,3,At Risk,0.4044490648781785
17006.0,4,4,781.78,0,1,Loyal Customers,0.21794731474918783
17007.0,50,6,889.9300000000001,0,3,At Risk,0.10212789078366377
17010.0,17,1,195.36,0,0,New Customers,0.5174038970801851
17011.0,29,1,270.9,0,0,New Customers,0.5172654770761947
17014.0,7,3,586.33,0,0,New Customers,0.30394862855762644
17015.0,28,3,1842.56,0,3,At Risk,0.30200180071530297
17017.0,2,20,8694.26,0,4,Champions,0.00020374265753074855
17018.0,40,2,920.1,0,3,At Risk,0.4053205149741917
17019.0,10,4,1272.61,0,1,Loyal Customers,0.21733400288513996
17022.0,30,1,71.0,0,0,New Customers,0.5176317693526945
17024.0,44,3,95.85,0,0,New Customers,0.3047106603310552
17025.0,60,3,357.77,0,3,At Risk,0.304303596090967
17026.0,184,2,154.82999999999998,1,2,Lost,0.4066748629439401
17027.0,78,6,890.29,0,3,At Risk,0.10212764853294178
17029.0,110,2,716.0,1,3,At Risk,0.40568158401237137
17030.0,63,1,146.87,0,2,Lost,0.5174927490761064
17031.0,11,2,380.35,0,0,New Customers,0.40627559709794114
17033.0,85,3,1030.14,0,3,At Risk,0.3032600315064965
17034.0,15,3,745.52,0,0,New Customers,0.3037015346983615
17035.0,245,2,433.53000000000003,1,2,Lost,0.406181464017404
17037.0,87,1,1267.32,0,3,At Risk,0.5154393904417033
17038.0,29,1,112.4,0,0,New Customers,0.5175559104639985
17040.0,137,1,449.73,1,2,Lost,0.5169377772588593
17041.0,26,3,1081.57,0,3,At Risk,0.30318029184915646
17042.0,2,5,1044.3799999999999,0,1,Loyal Customers,0.15093768439737076
17043.0,31,4,1735.18,0,1,Loyal Customers,0.21675714495376278
17044.0,24,1,948.48,0,0,New Customers,0.5160237589685445
17045.0,112,3,339.44,1,3,At Risk,0.3043320737923619
17046.0,156,1,642.02,1,2,Lost,0.5165853962082356
17047.0,84,3,1100.9,0,3,At Risk,0.30315032470808684
17048.0,117,3,925.35,1,3,At Risk,0.3034225398343546
17049.0,2,9,5659.9800000000005,0,4,Champions,0.02787333514823688
17050.0,95,6,3228.84,1,3,At Risk,0.10056470638051006
17051.0,193,1,247.14000000000001,1,2,Lost,0.5173090153466156
17052.0,27,1,413.75,0,0,New Customers,0.5170037105497108
17053.0,130,1,498.48,1,2,Lost,0.5168484420235882
17054.0,27,5,1356.33,0,1,Loyal Customers,0.15064454152277584
17058.0,81,3,1179.89,0,3,At Risk,0.30302788455036445
17059.0,29,5,3095.04,0,1,Loyal Customers,0.14901922945108506
17060.0,265,1,234.24,1,2,Lost,0.5173326534389592
17061.0,73,11,5232.2300000000005,0,1,Loyal Customers,0.011612233272572018
17062.0,313,4,538.37,1,3,At Risk,0.21825192806709978
17063.0,20,7,1461.14,0,1,Loyal Customers,0.06750492799146222
17064.0,58,3,859.35,0,3,At Risk,0.303524917854576
17068.0,11,21,4552.14,0,4,Champions,0.00013424335944182966
17069.0,27,9,2709.7000000000003,0,1,Loyal Customers,0.0284660204835584
17070.0,113,1,312.14,1,2,Lost,0.5171899075033717
17071.0,27,9,2429.03,0,1,Loyal Customers,0.028523037801081595
17073.0,17,4,1446.09,0,1,Loyal Customers,0.21711753103083245
17075.0,17,4,834.12,0,1,Loyal Customers,0.2178818543887259
17076.0,35,3,841.0799999999999,0,3,At Risk,0.30355326139598243
17078.0,35,2,378.2,0,0,New Customers,0.40627940292395914
17079.0,77,1,118.80000000000001,0,2,Lost,0.5175441834137303
17080.0,21,2,287.62,0,0,New Customers,0.406439753479827
17081.0,24,2,290.16,0,0,New Customers,0.40643525673610453
17082.0,32,2,2003.85,0,3,At Risk,0.40340499951547865
17083.0,108,3,1405.78,1,3,At Risk,0.3026778931981244
17084.0,34,2,2949.75,0,3,At Risk,0.40173553397080536
17085.0,122,5,1566.65,1,3,At Risk,0.15044716592817886
17086.0,6,6,2050.08,0,1,Loyal Customers,0.10134984359386504
17088.0,27,4,1991.01,0,1,Loyal Customers,0.21643858254930906
17090.0,3,7,2043.95,0,1,Loyal Customers,0.06723620182486914
17091.0,2,9,3827.76,0,4,Champions,0.028239986027028596
17092.0,49,4,1777.78,0,3,At Risk,0.21670407542909967
17094.0,321,1,302.0,1,2,Lost,0.5172084884558487
17095.0,22,3,1324.16,0,1,Loyal Customers,0.3028043278849764
17096.0,14,4,1022.13,0,1,Loyal Customers,0.21764683186475625
17097.0,1,8,954.42,0,1,Loyal Customers,0.044378176931011454
17100.0,17,2,971.74,0,0,New Customers,0.405229175947206
17101.0,9,4,1621.73,0,1,Loyal Customers,0.21689852266783663
17102.0,261,1,25.5,1,2,Lost,0.5177151398990932
17105.0,158,2,665.78,1,3,At Risk,0.4057704428182745
17107.0,32,6,10815.43,0,1,Loyal Customers,0.09563972548785092
17109.0,28,6,885.04,0,1,Loyal Customers,0.10213118140641193
17110.0,164,1,163.29999999999998,1,2,Lost,0.5174626432336935
17111.0,46,1,248.61,0,0,New Customers,0.5173063216986158
17114.0,5,8,808.62,0,1,Loyal Customers,0.04442357411946658
17115.0,7,3,837.5,0,0,New Customers,0.30355881547779
17117.0,287,1,116.19999999999999,1,2,Lost,0.5175489475302332
17118.0,317,1,157.02,1,2,Lost,0.5174741505335394
17119.0,2,2,606.91,0,0,New Customers,0.40587461471213926
17120.0,232,1,307.46,1,2,Lost,0.5171984833335016
17122.0,118,1,138.32,1,2,Lost,0.5175084157911062
17123.0,161,1,345.29999999999995,1,2,Lost,0.5171291434257695
17124.0,184,1,298.89,1,2,Lost,0.5172141873380514
17125.0,49,1,259.35,0,0,New Customers,0.5172866415459877
17126.0,151,5,1004.75,1,3,At Risk,0.15097495870625557
17128.0,334,1,157.09,1,2,Lost,0.5174740222675603
17131.0,4,5,2463.17,0,1,Loyal Customers,0.14960820950790146
17133.0,15,7,4892.240000000001,0,1,Loyal Customers,0.0659371192080325
17134.0,106,2,425.0,1,3,At Risk,0.40619656237211127
17135.0,15,7,1139.73,0,1,Loyal Customers,0.06765355189063393
17138.0,275,1,380.5,1,2,Lost,0.5170646405937508
17139.0,15,12,10668.47,0,4,Champions,0.007163415346891222
17140.0,246,1,465.32,1,2,Lost,0.516909208426228
17142.0,238,1,579.0,1,2,Lost,0.5167008853470021
17144.0,0,2,984.57,0,0,New Customers,0.40520648370889684
17146.0,105,3,749.78,1,3,At Risk,0.3036949239054845
17147.0,22,4,1714.59,0,1,Loyal Customers,0.21678279859333988
17148.0,51,1,124.88,0,2,Lost,0.5175330426980749
17152.0,194,3,1689.5,1,3,At Risk,0.30223862502832016
17153.0,23,1,213.78,0,0,New Customers,0.5173701443937375
17154.0,74,1,329.34,0,2,Lost,0.5171583894082472
17155.0,17,2,251.70000000000002,0,0,New Customers,0.406503346904584
17157.0,7,2,319.0,0,0,New Customers,0.4063842003210275
17158.0,31,3,1266.97,0,3,At Risk,0.3028929367118117
17159.0,21,3,1538.88,0,1,Loyal Customers,0.3024717767481762
17160.0,30,6,3518.03,0,1,Loyal Customers,0.10037291246429213
17162.0,28,10,1715.46,0,1,Loyal Customers,0.018514034612902356
17163.0,21,2,293.1,0,0,New Customers,0.40643005186334874
17164.0,32,7,2467.35,0,1,Loyal Customers,0.06704160041887848
17165.0,283,1,158.68,1,2,Lost,0.5174711087968467
17166.0,38,2,206.34,0,0,New Customers,0.40658365755630693
17169.0,57,2,835.78,0,3,At Risk,0.40546967132947237
17171.0,288,1,224.91,1,2,Lost,0.517349749778343
17172.0,78,1,317.76,0,2,Lost,0.517179609164066
17173.0,4,8,3766.6,0,1,Loyal Customers,0.04351116894242273
17174.0,217,1,59.9,1,2,Lost,0.5176521081920819
17175.0,43,4,1443.69,0,3,At Risk,0.21712052473620844
17176.0,201,1,306.13,1,2,Lost,0.5172009204799594
17179.0,177,3,711.79,1,3,At Risk,0.3037538807655061
17180.0,55,4,796.03,0,3,At Risk,0.2179294912167542
17181.0,56,2,239.92000000000002,0,0,New Customers,0.4065242031146399
17183.0,7,6,3347.31,0,1,Loyal Customers,0.10048609647399138
17186.0,46,2,144.0,0,0,New Customers,0.40669403973545787
17187.0,226,1,203.95,1,2,Lost,0.5173881568406126
17188.0,10,7,2474.23,0,1,Loyal Customers,0.06703844258129585
17189.0,105,2,384.40000000000003,1,2,Lost,0.4062684280143858
17190.0,58,2,444.74,0,3,At Risk,0.4061616222523402
17191.0,27,7,2095.13,0,1,Loyal Customers,0.06721265085813062
17193.0,35,7,1699.3000000000002,0,1,Loyal Customers,0.06739499532164031
17194.0,273,2,262.62,1,2,Lost,0.4064840136052064
17197.0,29,1,1013.01,0,0,New Customers,0.5159054921580389
17198.0,23,3,692.22,0,0,New Customers,0.30378425405851417
17201.0,53,1,342.63,0,0,New Customers,0.517134036088912
17203.0,35,6,3563.85,0,1,Loyal Customers,0.10034255398813245
17204.0,174,4,1564.56,1,3,At Risk,0.21696979132898628
17205.0,53,1,384.08,0,0,New Customers,0.5170580803306449
17206.0,52,1,204.24,0,2,Lost,0.5173876254465904
17211.0,26,8,2317.2200000000003,0,1,Loyal Customers,0.043955981218274334
17212.0,252,1,226.85,1,2,Lost,0.5173461949158338
17213.0,39,7,2781.23,0,1,Loyal Customers,0.06689767370751414
17214.0,59,6,1069.1200000000001,0,3,At Risk,0.10200737343116936
17217.0,233,1,113.5,1,2,Lost,0.5175538948786095
17218.0,3,10,1960.72,0,1,Loyal Customers,0.018481357794021325
17219.0,31,1,114.23,0,0,New Customers,0.517552557262536
17220.0,23,14,3198.25,0,1,Loyal Customers,0.0031035546858898372
17221.0,6,2,335.13,0,0,New Customers,0.40635564572549965
17222.0,64,1,354.15,0,2,Lost,0.517112926148055
17223.0,309,2,426.79,1,2,Lost,0.4061933940039606
17226.0,308,1,393.49,1,2,Lost,0.5170408367060119
17227.0,18,6,939.32,0,1,Loyal Customers,0.10209466008797287
17228.0,15,8,1906.09,0,1,Loyal Customers,0.04408294412596306
17229.0,95,2,318.76,1,2,Lost,0.4063846251926955
17230.0,263,8,3638.41,1,3,At Risk,0.04355033641057925
17231.0,11,10,3174.32,0,1,Loyal Customers,0.018320496746291146
17232.0,2,2,421.52,0,0,New Customers,0.4062027221269508
17233.0,34,1,190.88,0,0,New Customers,0.5174121061786241
17234.0,182,1,149.89000000000001,1,2,Lost,0.517487215327617
17235.0,24,2,550.06,0,0,New Customers,0.40597522020832827
17236.0,12,6,916.13,0,1,Loyal Customers,0.10211026164456338
17237.0,10,2,314.69,0,0,New Customers,0.4063918303293993
17238.0,2,17,3744.65,0,4,Champions,0.0008088260230644607
17239.0,312,1,382.5,1,2,Lost,0.51706097564302
17242.0,107,2,1135.04,1,3,At Risk,0.4049403798183562
17243.0,0,26,8676.85,0,4,Champions,1.3889834236354918e-05
17244.0,52,1,954.9,0,3,At Risk,0.5160119928481465
17245.0,204,1,171.45,1,2,Lost,0.5174477093694966
17247.0,14,1,282.19,0,0,New Customers,0.5172447889761557
17248.0,119,1,318.65,1,2,Lost,0.5171779782869297
17250.0,3,2,384.52,0,0,New Customers,0.40626821559770454
17251.0,362,1,283.28000000000003,1,2,Lost,0.5172427916276716
17252.0,116,2,353.86,1,2,Lost,0.4063224891996543
17253.0,17,1,178.26,0,0,New Customers,0.5174352308652029
17254.0,4,2,272.44,0,0,New Customers,0.4064666280468059
17255.0,40,2,298.41,0,0,New Customers,0.40642065127907506
17256.0,106,2,240.0,1,2,Lost,0.40652406147540415
17259.0,147,2,603.37,1,3,At Risk,0.4058808790981962
17262.0,51,5,1253.3600000000001,0,3,At Risk,0.15074125175574016
17263.0,207,1,63.440000000000005,1,2,Lost,0.5176456217577614
17265.0,138,2,562.9,1,3,At Risk,0.4059524970101672
17266.0,1,3,310.64,0,0,New Customers,0.3043768208356754
17267.0,126,2,317.62,1,2,Lost,0.40638664333503194
17268.0,107,4,763.64,1,3,At Risk,0.21797000531443994
17272.0,41,4,2148.63,0,3,At Risk,0.21624248111530286
17274.0,34,1,111.97999999999999,0,0,New Customers,0.5175566800509962
17277.0,227,2,1065.3500000000001,1,3,At Risk,0.40506361858048995
17278.0,240,1,246.04,1,2,Lost,0.5173110310009233
17279.0,57,1,187.82999999999998,0,2,Lost,0.5174176949567826
17282.0,129,3,1703.41,1,3,At Risk,0.3022170982298742
17284.0,59,6,1652.58,0,3,At Risk,0.10161583038983901
17286.0,21,1,153.92,0,0,New Customers,0.517479830881727
17287.0,25,7,1064.11,0,1,Loyal Customers,0.0676885635735805
17288.0,8,7,1419.73,0,1,Loyal Customers,0.06752405946958216
17289.0,31,3,944.41,0,3,At Risk,0.30339297793027803
17290.0,3,2,525.24,0,0,New Customers,0.4060191457872131
17291.0,307,1,550.8000000000001,1,2,Lost,0.5167525635023413
17293.0,7,9,1875.1100000000001,0,1,Loyal Customers,0.028635890526583992
17295.0,28,3,556.95,0,0,New Customers,0.3039942444128063
17297.0,16,1,131.78,0,0,New Customers,0.517520399430575
17298.0,100,2,498.42,1,3,At Risk,0.4060666125874984
17299.0,11,4,669.11,0,1,Loyal Customers,0.21808827650099832
17301.0,20,1,197.63,0,0,New Customers,0.5173997375557381
17302.0,14,5,1135.63,0,1,Loyal Customers,0.15085188726037352
17303.0,360,1,250.04,1,2,Lost,0.5173037013461952
17306.0,10,19,8631.31,0,4,Champions,0.0003188989150113644
17309.0,94,1,82.75,1,2,Lost,0.5176102394365368
17311.0,77,2,1384.85,0,3,At Risk,0.40449871807677074
17312.0,138,3,644.3,1,3,At Risk,0.30385863472498015
17313.0,30,1,2328.84,0,3,At Risk,0.5134935459704584
17314.0,24,8,2527.92,0,1,Loyal Customers,0.04389104927829992
17315.0,1,38,6292.26,0,4,Champions,6.565339141660339e-08
17317.0,45,3,2600.34,0,3,At Risk,0.3008308674907958
17320.0,99,3,1200.6200000000001,1,3,At Risk,0.30299575619630476
17321.0,7,2,700.86,0,0,New Customers,0.4057083719388862
17323.0,14,7,921.07,0,1,Loyal Customers,0.06775483633821397
17324.0,17,4,990.23,0,1,Loyal Customers,0.21768669567210736
17325.0,279,1,96.8,1,2,Lost,0.5175844950679828
17329.0,13,2,523.11,0,0,New Customers,0.40602291545773217
17330.0,22,2,363.9,0,0,New Customers,0.40630471637872395
17331.0,123,1,175.2,1,2,Lost,0.5174408379491187
17333.0,85,1,494.25,0,2,Lost,0.5168561936159838
17334.0,301,2,307.02,1,2,Lost,0.4064054086694952
17337.0,150,4,2027.8700000000001,1,3,At Risk,0.2163927120006736
17338.0,16,8,6643.93,0,1,Loyal Customers,0.04264082182255043
17339.0,93,2,243.36,1,2,Lost,0.4065181126415427
17340.0,29,11,12353.29,0,4,Champions,0.011027509652375098
17341.0,156,3,781.36,1,3,At Risk,0.3036459196660821
17343.0,354,1,193.64,1,2,Lost,0.5174070487887327
17344.0,45,1,160.57,0,2,Lost,0.5174676456131323
17345.0,14,4,537.74,0,0,New Customers,0.2182527168731172
17346.0,3,15,2676.56,0,4,Champions,0.0019933564356058252
17347.0,85,1,228.96,0,2,Lost,0.5173423285427611
17348.0,14,5,1159.52,0,1,Loyal Customers,0.15082943149022116
17349.0,178,1,110.75,1,2,Lost,0.5175589338410106
17350.0,7,4,1286.07,0,1,Loyal Customers,0.21731720164762808
17351.0,35,3,587.15,0,3,At Risk,0.3039473554678994
17353.0,128,2,1740.0,1,3,At Risk,0.40387108252895915
17354.0,50,1,1393.06,0,3,At Risk,0.5152089230344036
17356.0,311,1,178.22,1,2,Lost,0.5174353041604458
17357.0,23,2,388.14,0,0,New Customers,0.4062618077109713
17358.0,302,2,365.85,1,2,Lost,0.4063012645146687
17359.0,10,1,127.86,0,0,New Customers,0.5175275822751542
17360.0,16,3,585.79,0,0,New Customers,0.3039494669354285
17361.0,48,3,488.2,0,3,At Risk,0.3041010018221301
17362.0,238,2,312.23,1,2,Lost,0.4063961852964263
17364.0,0,11,4481.18,0,4,Champions,0.011675661949127218
17365.0,12,8,4801.56,0,1,Loyal Customers,0.04319617426035041
17367.0,237,1,168.4,1,2,Lost,0.5174532981198714
17368.0,22,8,1912.67,0,1,Loyal Customers,0.04408090937469934
17370.0,72,4,446.18,0,3,At Risk,0.21836737853240268
17371.0,16,3,423.89,0,0,New Customers,0.30420088374827836
17372.0,40,8,1342.68,0,1,Loyal Customers,0.04425750155994858
17373.0,39,4,646.92,0,3,At Risk,0.21811604621939873
17374.0,218,2,495.77,1,2,Lost,0.40607130272830566
17375.0,198,3,400.1,1,3,At Risk,0.3042378374392673
17376.0,70,2,203.2,0,2,Lost,0.4065892171646212
17377.0,23,20,4100.92,0,4,Champions,0.0002107260006532962
17379.0,10,1,404.66,0,0,New Customers,0.5170203678661791
17381.0,8,29,20275.61,0,4,Champions,3.330231519509606e-06
17382.0,64,1,65.4,0,2,Lost,0.5176420303960882
17383.0,3,1,199.29,0,0,New Customers,0.5173966957874354
17384.0,18,2,336.4,0,0,New Customers,0.40635339749842353
17385.0,14,1,261.11,0,0,New Customers,0.5172834164879274
17386.0,7,6,2686.42,0,1,Loyal Customers,0.10092532312441503
17387.0,19,2,784.11,0,0,New Customers,0.40556108067605795
17388.0,77,4,1259.56,0,3,At Risk,0.21735029324226235
17389.0,0,34,31833.68,0,4,Champions,3.262400238573426e-07
17391.0,163,2,508.8,1,3,At Risk,0.40604824155946473
17392.0,306,2,457.91,1,2,Lost,0.40613831166726405
17394.0,218,1,203.86999999999998,1,2,Lost,0.51738830343206
17396.0,38,8,7330.8,0,1,Loyal Customers,0.042435526881392044
17397.0,21,2,696.41,0,0,New Customers,0.40571624564357545
17398.0,114,3,653.38,1,3,At Risk,0.3038445401044706
17400.0,125,5,2129.96,1,3,At Risk,0.14991957375785558
17402.0,4,13,2633.85,0,4,Champions,0.004867539587532551
17403.0,35,1,281.62,0,0,New Customers,0.5172458334609233
17404.0,3,15,31906.82,0,4,Champions,0.001609140281689285
17405.0,0,3,1031.41,0,1,Loyal Customers,0.30325806229203284
17406.0,332,3,2200.42,1,3,At Risk,0.3014485077184718
17408.0,162,1,32.65,1,2,Lost,0.5177020388784283
17409.0,184,2,771.85,1,3,At Risk,0.4055827707913031
17410.0,15,5,1214.72,0,1,Loyal Customers,0.15077755592186948
17411.0,11,3,778.94,0,0,New Customers,0.30364967474135063
17412.0,2,7,1258.06,0,1,Loyal Customers,0.06759879939300065
17414.0,43,2,778.0,0,3,At Risk,0.4055718903040647
17415.0,79,1,507.84,0,2,Lost,0.5168312895350033
17416.0,29,7,6893.42,0,1,Loyal Customers,0.0650383895599367
17418.0,41,2,463.46000000000004,0,0,New Customers,0.4061284884266357
17419.0,10,12,4226.57,0,4,Champions,0.007507583958329294
17420.0,49,3,598.83,0,3,At Risk,0.30392922202815537
17422.0,15,6,1979.37,0,1,Loyal Customers,0.10139711392059049
